Dron1_X,Dron1_Y,Dron1_Z,Dron4_X,Dron4_Y,Dron4_Z,Dron2_X,Dron2_Y,Dron2_Z,Dron3_X,Dron3_Y,Dron3_Z
143.5704,2044.4027,1323.6233,269.71085,2168.6848,1356.0596,186.10948,2031.765,1317.5826,100.82336,2111.6343,1345.3519
141.88387,2045.3833,1323.421,268.0657,2169.4185,1356.8866,184.41216,2032.7927,1317.2432,99.15787,2112.4673,1345.7714
140.24721,2046.0751,1323.2743,266.4654,2169.8782,1357.6584,182.76572,2033.5283,1316.9727,97.540016,2113.0225,1346.1792
138.66032,2046.472,1323.182,264.91025,2170.0593,1358.3761,181.17032,2033.9651,1316.7717,95.969765,2113.296,1346.5717
137.12315,2046.5696,1323.1434,263.40045,2169.9587,1359.0391,179.62605,2034.0974,1316.6406,94.447,2113.2847,1346.945
135.63556,2046.364,1323.1575,261.93607,2169.5757,1359.6451,178.133,2033.9213,1316.5797,92.971504,2112.987,1347.2949
134.19736,2045.8533,1323.2229,260.51688,2168.9106,1360.1898,176.69109,2033.4335,1316.5891,91.54298,2112.4028,1347.6167
132.80832,2045.0365,1323.3385,259.14246,2167.967,1360.666,175.30022,2032.6328,1316.6687,90.161026,2111.533,1347.9053
131.46822,2043.914,1323.5023,257.8122,2166.749,1361.0646,173.96017,2031.5193,1316.818,88.82515,2110.3794,1348.1552
130.1767,2042.4875,1323.7126,256.5253,2165.2632,1361.3746,172.67068,2030.0942,1317.0365,87.53477,2108.9456,1348.3604
128.93343,2040.7604,1323.967,255.28078,2163.517,1361.5835,171.43134,2028.3607,1317.3225,86.28922,2107.2356,1348.5148
127.73795,2038.7367,1324.2627,254.07751,2161.5186,1361.6782,170.24164,2026.3229,1317.6743,85.08777,2105.2542,1348.6125
126.589806,2036.422,1324.5967,252.91432,2159.2761,1361.6455,169.10097,2023.9863,1318.089,83.929634,2103.0073,1348.648
125.48842,2033.8225,1324.9653,251.78998,2156.798,1361.4733,168.00864,2021.3579,1318.5632,82.81401,2100.5007,1348.6158
124.433174,2030.9459,1325.3647,250.7033,2154.093,1361.1509,166.96385,2018.4453,1319.0927,81.74009,2097.7412,1348.5117
123.4234,2027.8003,1325.7906,249.65317,2151.1682,1360.6699,165.96573,2015.2578,1319.6722,80.707085,2094.7354,1348.3324
122.45835,2024.3948,1326.2384,248.63864,2148.0303,1360.025,165.01335,2011.8049,1320.2961,79.71425,2091.49,1348.0756
121.53724,2020.7389,1326.7032,247.65898,2144.6853,1359.2141,164.1057,2008.0974,1320.9581,78.76091,2088.0127,1347.7406
120.65926,2016.843,1327.18,246.71376,2141.1384,1358.2388,163.24176,2004.1465,1321.651,77.84646,2084.31,1347.3285
119.82358,2012.7178,1327.6638,245.80283,2137.3938,1357.1046,162.4205,1999.9639,1322.3676,76.97039,2080.39,1346.8417
119.02931,2008.3739,1328.1495,244.92635,2133.4553,1355.8209,161.64085,1995.5614,1323.1002,76.1323,2076.2593,1346.2843
118.2756,2003.8229,1328.6324,244.0847,2129.3262,1354.4011,160.9018,1990.9517,1323.8413,75.33186,2071.9258,1345.6622
117.56156,1999.0758,1329.1078,243.27849,2125.0088,1352.8619,160.20227,1986.1467,1324.5831,74.56887,2067.397,1344.9827
116.88634,1994.1443,1329.5713,242.50842,2120.5068,1351.2233,159.54129,1981.159,1325.3184,73.84316,2062.6807,1344.2542
116.24906,1989.0397,1330.0192,241.77525,2115.8228,1349.5076,158.91786,1976.001,1326.0399,73.15465,2057.785,1343.4863
115.64887,1983.7736,1330.4478,241.0797,2110.9607,1347.7389,158.33102,1970.6846,1326.7415,72.50326,2052.7183,1342.6895
115.084946,1978.3572,1330.8541,240.42236,2105.9253,1345.9427,157.77986,1965.2218,1327.417,71.888916,2047.4894,1341.8745
114.55646,1972.8018,1331.236,239.8037,2100.7217,1344.1445,157.2635,1959.6243,1328.0615,71.31153,2042.1073,1341.0522
114.06262,1967.1187,1331.5911,239.22395,2095.3567,1342.3693,156.78107,1953.9036,1328.6707,70.770935,2036.5818,1340.2334
113.60268,1961.3188,1331.9181,238.68317,2089.8384,1340.6405,156.33177,1948.0709,1329.2408,70.2669,2030.9227,1339.4281
113.17591,1955.4131,1332.2161,238.18114,2084.1758,1338.9799,155.91483,1942.1372,1329.7694,69.79909,2025.1401,1338.6459
112.781624,1949.4122,1332.4846,237.71745,2078.3794,1337.4059,155.52951,1936.1132,1330.2544,69.36709,2019.2449,1337.8949
112.41918,1943.3268,1332.7236,237.2915,2072.4604,1335.9341,155.17513,1930.0089,1330.6946,68.97039,2013.2474,1337.1823
112.087975,1937.167,1332.9333,236.90254,2066.4312,1334.5764,154.85107,1923.8348,1331.0896,68.60841,2007.1588,1336.5135
111.787445,1930.9429,1333.1143,236.54973,2060.3052,1333.3408,154.55678,1917.6003,1331.4396,68.2805,2000.99,1335.8928
111.51708,1924.6643,1333.2675,236.23222,2054.0952,1332.2316,154.29172,1911.3151,1331.7454,67.98597,1994.7521,1335.3229
111.27639,1918.3407,1333.3938,235.94917,2047.8151,1331.2493,154.05544,1904.9882,1332.0082,67.724075,1988.4557,1334.8047
111.06496,1911.9813,1333.4945,235.6998,2041.4783,1330.3911,153.84755,1898.6283,1332.2299,67.494095,1982.1118,1334.3379
110.88236,1905.5951,1333.571,235.48335,2035.0979,1329.6516,153.66771,1892.244,1332.4125,67.295296,1975.7307,1333.9208
110.72824,1899.1906,1333.6246,235.29912,2028.6866,1329.0225,153.51561,1885.8434,1332.5585,67.126945,1969.3226,1333.5504
110.60225,1892.7759,1333.6567,235.14644,2022.2565,1328.4935,153.39096,1879.4342,1332.6704,66.98836,1962.8972,1333.2228
110.504074,1886.3588,1333.6687,235.02464,2015.8186,1328.0532,153.29356,1873.0238,1332.7511,66.87885,1956.4636,1332.9332
110.43341,1879.9465,1333.662,234.93306,2009.3834,1327.6886,153.22319,1866.6193,1332.8031,66.79781,1950.0308,1332.6761
110.389984,1873.5461,1333.6377,234.871,2002.9602,1327.3865,153.17966,1860.2269,1332.8293,66.74465,1943.6068,1332.4456
110.373535,1867.164,1333.5973,234.83781,1996.5574,1327.1334,153.16281,1853.8529,1332.8324,66.71886,1937.199,1332.2356
110.38385,1860.8058,1333.5417,234.83284,1990.1818,1326.9165,153.17249,1847.5028,1332.8148,66.71998,1930.8146,1332.0402
110.420715,1854.4772,1333.4722,234.85556,1983.8396,1326.723,153.20859,1841.1818,1332.779,66.74763,1924.4595,1331.8536
110.48395,1848.183,1333.3895,234.90547,1977.5359,1326.5419,153.27098,1834.8942,1332.727,66.80149,1918.1395,1331.6705
110.57341,1841.9274,1333.2947,234.98218,1971.2748,1326.3627,153.35959,1828.6444,1332.661,66.8813,1911.8596,1331.4865
110.68896,1835.7144,1333.1886,235.08533,1965.0597,1326.1768,153.47432,1822.4359,1332.5823,66.98686,1905.624,1331.2974
110.83049,1829.547,1333.072,235.21457,1958.8937,1325.9768,153.6151,1816.2719,1332.4924,67.11803,1899.4364,1331.1005
110.99791,1823.4281,1332.9458,235.36952,1952.7792,1325.7577,153.78186,1810.1545,1332.3927,67.27469,1893.2999,1330.8938
111.19115,1817.3596,1332.8107,235.54982,1946.718,1325.5159,153.97453,1804.0862,1332.2838,67.45681,1887.2168,1330.6769
111.41013,1811.343,1332.6676,235.75516,1940.7119,1325.2502,154.19308,1798.0681,1332.1667,67.66437,1881.189,1330.45
111.654816,1805.3792,1332.5173,235.98523,1934.7621,1324.9622,154.43745,1792.1012,1332.0419,67.897415,1875.2173,1330.2151
111.92515,1799.4681,1332.3611,236.2398,1928.869,1324.6552,154.7076,1786.1858,1331.9097,68.15603,1869.3022,1329.9755
112.22111,1793.6094,1332.2,236.51878,1923.0331,1324.3357,155.00352,1780.3213,1331.7704,68.44031,1863.4434,1329.7357
112.54267,1787.8015,1332.0352,236.82207,1917.2538,1324.0127,155.32521,1774.5068,1331.6243,68.75042,1857.6392,1329.5018
112.88985,1782.0425,1331.8683,237.14972,1911.5302,1323.698,155.67265,1768.7405,1331.4714,69.08653,1851.8877,1329.2811
113.26264,1776.3295,1331.7009,237.50195,1905.8599,1323.406,156.04587,1763.0197,1331.3121,69.44885,1846.1855,1329.0824
113.66111,1770.6586,1331.5352,237.87915,1900.2396,1323.1538,156.44487,1757.341,1331.1467,69.83763,1840.5286,1328.9153
114.0853,1765.0253,1331.3732,238.2819,1894.6644,1322.9612,156.86967,1751.7004,1330.9753,70.25312,1834.9111,1328.7908
114.53528,1759.4242,1331.2174,238.71098,1889.128,1322.8502,157.3203,1746.0929,1330.7987,70.69561,1829.3269,1328.7205
115.011154,1753.8489,1331.0707,239.16734,1883.6222,1322.8444,157.79677,1740.5126,1330.6178,71.16542,1823.768,1328.7166
115.51305,1748.2924,1330.9359,239.65202,1878.1368,1322.969,158.29912,1734.9526,1330.4336,71.66287,1818.2256,1328.7917
116.04107,1742.7466,1330.8165,240.16615,1872.6603,1323.2495,158.82741,1729.4055,1330.2477,72.188286,1812.6896,1328.9585
116.59539,1737.2025,1330.7161,240.71083,1867.1791,1323.7112,159.38168,1723.863,1330.0619,72.74199,1807.149,1329.229
117.17614,1731.6508,1330.6383,241.28712,1861.6783,1324.3776,159.96199,1718.3159,1329.8788,73.324295,1801.5919,1329.6149
117.7835,1726.0808,1330.5872,241.89601,1856.1418,1325.27,160.56839,1712.7544,1329.701,73.9355,1796.0052,1330.1262
118.41762,1720.4817,1330.5667,242.53836,1850.5522,1326.4064,161.20094,1707.1676,1329.5321,74.57588,1790.3756,1330.772
119.07864,1714.8419,1330.5812,243.21487,1844.8914,1327.7998,161.85971,1701.5447,1329.3757,75.24569,1784.6887,1331.5591
119.76674,1709.149,1330.6348,243.92613,1839.1406,1329.4584,162.54477,1695.8735,1329.2363,75.94517,1778.9303,1332.4927
120.48202,1703.3906,1330.7317,244.67253,1833.2812,1331.3844,163.25616,1690.1421,1329.1185,76.67451,1773.0857,1333.575
121.22462,1697.5535,1330.8759,245.45427,1827.295,1333.5736,163.99399,1684.3374,1329.0276,77.433846,1767.1401,1334.8058
121.99464,1691.6243,1331.0713,246.27135,1821.1641,1336.0155,164.75835,1678.4463,1328.9688,78.22329,1761.0792,1336.1826
122.79218,1685.5894,1331.3217,247.12355,1814.8717,1338.6932,165.54935,1672.4553,1328.9479,79.04288,1754.8888,1337.6998
123.617325,1679.4347,1331.63,248.01045,1808.4027,1341.5844,166.36711,1666.3506,1328.9707,79.89259,1748.5552,1339.3494
124.47013,1673.1462,1331.9995,248.9314,1801.7433,1344.6614,167.21178,1660.1178,1329.043,80.772354,1742.0651,1341.1211
125.35065,1666.7101,1332.4324,249.88556,1794.8816,1347.8923,168.0835,1653.7429,1329.1703,81.68203,1735.4059,1343.0023
126.25893,1660.112,1332.9308,250.87195,1787.8077,1351.2427,168.98247,1647.2112,1329.3579,82.621445,1728.5658,1344.9789
127.194984,1653.3381,1333.496,251.88947,1780.5137,1354.6758,169.90886,1640.5082,1329.6108,83.59038,1721.5337,1347.035
128.15884,1646.3743,1334.1285,252.93692,1772.9929,1358.1544,170.8629,1633.6193,1329.9333,84.588554,1714.2988,1349.1542
129.15054,1639.207,1334.8287,254.0131,1765.2411,1361.6416,171.84483,1626.53,1330.329,85.615685,1706.8518,1351.3191
130.17009,1631.8231,1335.5956,255.11684,1757.2549,1365.1019,172.85487,1619.2263,1330.8004,86.67147,1699.1832,1353.512
131.21753,1624.2097,1336.428,256.24698,1749.0322,1368.5021,173.89328,1611.694,1331.3496,87.75559,1691.2848,1355.7156
132.29294,1616.3542,1337.3234,257.40244,1740.572,1371.8112,174.96028,1603.9196,1331.9773,88.86773,1683.1489,1357.913
133.39638,1608.2454,1338.2789,258.5823,1731.8739,1375.0022,176.05615,1595.89,1332.6831,90.00758,1674.7683,1360.0878
134.52794,1599.8717,1339.291,259.78574,1722.9379,1378.0513,177.18109,1587.5933,1333.4657,91.174866,1666.1364,1362.2249
135.68774,1591.2233,1340.3552,261.012,1713.764,1380.9385,178.33534,1579.0177,1334.3225,92.36928,1657.247,1364.3103
136.87593,1582.2908,1341.4664,262.26047,1704.3524,1383.6475,179.51907,1570.1528,1335.2502,93.59056,1648.0946,1366.3312
138.09265,1573.0658,1342.6193,263.53076,1694.7031,1386.1656,180.73248,1560.9891,1336.2443,94.83847,1638.6742,1368.2762
139.33806,1563.5409,1343.8075,264.8225,1684.8153,1388.484,181.97572,1551.5183,1337.2992,96.112785,1628.981,1370.1356
140.61234,1553.71,1345.0248,266.13562,1674.6881,1390.5967,183.24892,1541.733,1338.4089,97.413315,1619.011,1371.901
141.91566,1543.5677,1346.2644,267.47003,1664.3198,1392.5009,184.55219,1531.6277,1339.5667,98.73991,1608.7607,1373.5653
143.24821,1533.1102,1347.5195,268.82587,1653.7085,1394.1962,185.88557,1521.1975,1340.7653,100.09244,1598.227,1375.1228
144.61015,1522.3346,1348.7832,270.20328,1642.8514,1395.6847,187.24916,1510.4396,1341.997,101.47084,1587.4077,1376.5693
146.00163,1511.2391,1350.0486,271.60254,1631.746,1396.9703,188.64293,1499.3518,1343.2539,102.875046,1576.3008,1377.9017
147.42276,1499.8234,1351.309,273.024,1620.3888,1398.0583,190.06686,1487.9341,1344.5286,104.305046,1564.9052,1379.118
148.87366,1488.088,1352.5581,274.468,1608.7771,1398.9553,191.5209,1476.1871,1345.813,105.76085,1553.2203,1380.2174
150.35434,1476.0348,1353.7898,275.93497,1596.9077,1399.6683,193.005,1464.1134,1347.1001,107.24246,1541.2468,1381.2
151.86487,1463.6669,1354.9985,277.4254,1584.7781,1400.205,194.51904,1451.7162,1348.3828,108.74994,1528.9852,1382.0664
153.40521,1450.9882,1356.1796,278.93973,1572.386,1400.5734,196.0629,1439.0001,1349.6547,110.28332,1516.4376,1382.8185
154.97528,1438.0037,1357.3284,280.4784,1559.7301,1400.7811,197.63643,1425.9712,1350.9099,111.84265,1503.6063,1383.4587
156.57497,1424.7194,1358.4412,282.04175,1546.8094,1400.8362,199.23949,1412.6361,1352.1433,113.427956,1490.4946,1383.9899
158.20413,1411.1421,1359.515,283.63016,1533.6244,1400.7463,200.87189,1399.0028,1353.3505,115.03927,1477.1066,1384.4156
159.86256,1397.2797,1360.5477,285.24377,1520.1761,1400.5189,202.53343,1385.08,1354.5277,116.6766,1463.4469,1384.7402
161.55005,1383.1404,1361.5375,286.88278,1506.4669,1400.1614,204.2239,1370.8768,1355.6721,118.33994,1449.5212,1384.968
163.26634,1368.7334,1362.4836,288.54715,1492.5005,1399.6809,205.9431,1356.4037,1356.7816,120.0293,1435.3359,1385.1042
165.01117,1354.0684,1363.3857,290.23682,1478.2819,1399.0846,207.69077,1341.6714,1357.855,121.74463,1420.8977,1385.1542
166.78426,1339.1554,1364.2445,291.95163,1463.8169,1398.3794,209.4667,1326.6909,1358.8914,123.48592,1406.2146,1385.1239
168.58534,1324.0052,1365.0608,293.6913,1449.113,1397.5726,211.27066,1311.474,1359.8911,125.25312,1391.2947,1385.0194
170.41418,1308.6289,1365.8364,295.4557,1434.1785,1396.6718,213.10245,1296.0325,1360.8549,127.04618,1376.1467,1384.8474
172.27055,1293.0378,1366.5732,297.2446,1419.022,1395.6844,214.96182,1280.3787,1361.7837,128.86505,1360.7802,1384.6149
174.1542,1277.2434,1367.2737,299.0579,1403.6531,1394.6193,216.84862,1264.5249,1362.6794,130.70972,1345.2047,1384.3289
176.06494,1261.2577,1367.9408,300.8957,1388.0815,1393.4856,218.7626,1248.4833,1363.5441,132.58015,1329.4303,1383.997
178.00256,1245.0923,1368.5773,302.75815,1372.3171,1392.2935,220.70361,1232.2662,1364.3795,134.47643,1313.4674,1383.627
179.9669,1228.7593,1369.1863,304.64563,1356.3698,1391.0542,222.67146,1215.8861,1365.1885,136.39856,1297.3267,1383.2268
181.9578,1212.2705,1369.7712,306.55853,1340.2491,1389.7804,224.66597,1199.355,1365.9733,138.34665,1281.0186,1382.8044
183.97507,1195.6377,1370.3352,308.4973,1323.9651,1388.4852,226.68697,1182.6847,1366.7363,140.32079,1264.554,1382.368
186.01857,1178.8727,1370.8815,310.46246,1307.5275,1387.1831,228.73427,1165.887,1367.4801,142.32109,1247.9437,1381.9257
188.08813,1161.9869,1371.4131,312.45438,1290.9457,1385.8887,230.80774,1148.9733,1368.2069,144.34764,1231.199,1381.4852
190.1836,1144.9918,1371.933,314.47348,1274.2296,1384.6173,232.9072,1131.955,1368.919,146.40054,1214.3302,1381.0546
192.30478,1127.8986,1372.444,316.52,1257.3893,1383.3837,235.03247,1114.8429,1369.6182,148.47984,1197.3486,1380.6407
194.4515,1110.718,1372.9486,318.59406,1240.4348,1382.2023,237.1834,1097.6477,1370.3065,150.58559,1180.265,1380.2507
196.62358,1093.4609,1373.4491,320.69562,1223.3768,1381.0868,239.35979,1080.3798,1370.9856,152.71777,1163.09,1379.8907
198.8208,1076.1375,1373.9478,322.82452,1206.2261,1380.0491,241.56146,1063.0492,1371.6571,154.87639,1145.8344,1379.5663
201.04297,1058.7579,1374.446,324.9804,1188.9934,1379.0996,243.78827,1045.6655,1372.3221,157.06131,1128.5085,1379.2821
203.28986,1041.332,1374.9457,327.16287,1171.6902,1378.2471,246.04,1028.2385,1372.9818,159.27245,1111.1232,1379.042
205.56125,1023.8692,1375.4479,329.3714,1154.3275,1377.4973,248.31645,1010.77704,1373.637,161.50958,1093.6882,1378.849
207.85693,1006.37854,1375.9536,331.6055,1136.9166,1376.8544,250.61746,993.2899,1374.2885,163.77249,1076.2137,1378.705
210.1767,988.8688,1376.4636,333.86462,1119.4684,1376.3195,252.94283,975.7856,1374.9366,166.0609,1058.7096,1378.6108
212.52031,971.3484,1376.9781,336.14835,1101.9939,1375.8915,255.29231,958.27216,1375.5818,168.37447,1041.1849,1378.5667
214.88756,953.8252,1377.4977,338.45615,1084.5038,1375.5669,257.66574,940.75745,1376.2242,170.71281,1023.6492,1378.5719
217.27823,936.30695,1378.022,340.7877,1067.008,1375.34,260.06284,923.2487,1376.8639,173.07556,1006.1109,1378.6248
219.6921,918.8008,1378.5509,343.14255,1049.5168,1375.2032,262.4834,905.753,1377.5006,175.46223,988.57855,1378.7231
222.12894,901.31335,1379.0842,345.5204,1032.0394,1375.1476,264.92715,888.27686,1378.1342,177.8724,971.06006,1378.8644
224.58855,883.851,1379.6213,347.9209,1014.58435,1375.1628,267.39386,870.8265,1378.7642,180.30562,953.5629,1379.0455
227.07074,866.4193,1380.1617,350.34375,997.1599,1375.2385,269.88327,853.40735,1379.3904,182.76143,936.09393,1379.2637
229.57535,849.0235,1380.7048,352.78867,979.7733,1375.3639,272.39508,836.0246,1380.012,185.23949,918.6594,1379.5157
232.10219,831.668,1381.2499,355.25543,962.4312,1375.5289,274.9291,818.68274,1380.6285,187.73944,901.2651,1379.7992
234.65115,814.3569,1381.7964,357.7439,945.13916,1375.725,277.48514,801.3856,1381.2393,190.26105,883.9158,1380.1118
237.22214,797.09314,1382.3438,360.25394,927.90186,1375.9447,280.06302,784.1365,1381.8434,192.80417,866.6157,1380.4521
239.81511,779.8794,1382.8916,362.78564,910.72284,1376.1832,282.66266,766.9377,1382.4404,195.36876,849.36816,1380.8197
242.43007,762.7172,1383.4396,365.3391,893.6045,1376.4385,285.28397,749.791,1383.0294,197.9549,832.1756,1381.2147
245.06706,745.60767,1383.9877,367.91467,876.5479,1376.711,287.92694,732.6975,1383.61,200.56279,815.0396,1381.6387
247.7262,728.5508,1384.5363,370.51276,859.553,1377.0051,290.5917,715.6573,1384.1815,203.19278,797.9607,1382.0942
250.40761,711.54596,1385.0856,373.13397,842.6181,1377.3281,293.27835,698.6696,1384.7437,205.84534,780.9385,1382.5851
253.11153,694.5917,1385.6366,375.77908,825.74066,1377.6908,295.98706,681.7331,1385.2965,208.52103,763.97156,1383.116
255.83815,677.6857,1386.1903,378.44897,808.9168,1378.1069,298.718,664.8454,1385.8401,211.22047,747.0576,1383.6931
258.58777,660.82513,1386.7485,381.14465,792.1418,1378.593,301.4714,648.0034,1386.3751,213.94443,730.1933,1384.323
261.3607,644.0062,1387.313,383.8672,775.4099,1379.1677,304.24756,631.20337,1386.9026,216.69359,713.3742,1385.0133
264.15723,627.22455,1387.8861,386.6178,758.71436,1379.8513,307.0467,614.44073,1387.4241,219.46872,696.59534,1385.7715
266.97766,610.4752,1388.4708,389.3977,742.04767,1380.6649,309.86908,597.7104,1387.9417,222.27055,679.8507,1386.6056
269.8224,593.7528,1389.0701,392.2082,725.4013,1381.6292,312.715,581.00665,1388.4579,225.09978,663.1339,1387.523
272.69168,577.05164,1389.6876,395.0505,708.76624,1382.7635,315.58466,564.3235,1388.9763,227.95709,646.43787,1388.5306
275.58588,560.3655,1390.3275,397.92587,692.133,1384.0851,318.47836,547.65466,1389.501,230.8431,629.7554,1389.6343
278.5053,543.6882,1390.9939,400.83536,675.4918,1385.6068,321.3964,530.9935,1390.0366,233.75835,613.079,1390.8385
281.45026,527.0134,1391.6917,403.7799,658.8333,1387.3373,324.33902,514.3336,1390.5889,236.70331,596.4012,1392.1458
284.42108,510.33508,1392.4258,406.7601,642.14856,1389.2792,327.30655,497.6685,1391.164,239.67842,579.715,1393.5568
287.418,493.64703,1393.2013,409.7764,625.4296,1391.4286,330.2993,480.99185,1391.769,242.68393,563.0136,1395.0702
290.44135,476.94357,1394.0238,412.8288,608.66956,1393.7749,333.31754,464.2978,1392.4117,245.72008,546.2909,1396.6819
293.49133,460.21933,1394.8987,415.91708,591.8628,1396.3,336.3616,447.58075,1393.1001,248.78688,529.54144,1398.3859
296.56818,443.4694,1395.8313,419.04074,575.0056,1398.9796,339.43182,430.83575,1393.8429,251.8843,512.76074,1400.1737
299.6721,426.68933,1396.8273,422.19894,558.09576,1401.7828,342.52856,414.05832,1394.6489,255.01212,495.94504,1402.035
302.80322,409.8753,1397.8916,425.39066,541.13293,1404.6735,345.6521,397.24448,1395.5272,258.17,479.09164,1403.9574
305.96173,393.0239,1399.0295,428.61462,524.1183,1407.6119,348.80273,380.391,1396.4865,261.35748,462.19867,1405.9276
309.14764,376.13242,1400.2452,431.86932,507.05475,1410.5558,351.98077,363.4951,1397.5353,264.57404,445.265,1407.931
312.36102,359.19858,1401.5428,435.1531,489.94635,1413.4619,355.18646,346.55463,1398.6814,267.81894,428.2903,1409.9529
315.6019,342.22067,1402.9254,438.4642,472.79825,1416.2882,358.42004,329.56802,1399.9316,271.09146,411.27478,1411.9783
318.87024,325.19748,1404.3955,441.80078,455.6161,1418.9954,361.6816,312.5342,1401.2916,274.3908,394.219,1413.9933
322.166,308.12827,1405.9545,445.16092,438.40564,1421.5477,364.97134,295.45264,1402.7656,277.7162,377.12393,1415.9846
325.48895,291.0127,1407.6028,448.54285,421.1724,1423.9158,368.2892,278.32324,1404.3563,281.0668,359.99066,1417.9412
328.83905,273.8509,1409.3396,451.94495,403.92105,1426.0764,371.63516,261.1463,1406.0648,284.4419,342.82037,1419.853
332.2161,256.6433,1411.1635,455.36572,386.65536,1428.014,375.00912,243.92267,1407.89,287.84073,325.6142,1421.7133
